plotID,Year,Status,pcentCover,rootC_cwm,rootN_cwm,CNratio_cwm,MI_cwm,diameter_cwm,SRL_cwm,RMF_cwm,RD_cwm,RTD_cwm
SRER_004,2021,N,84.41944444,384.0591966,11.85425603,4.411260566,57.32701552,0.288935208,84.80857533,0.298884952,96.41932553,0.235118655
SRER_005,2021,I,15.5,NA,NA,NA,NA,NA,NA,NA,80.4,NA
SRER_005,2021,N,66.70416667,407.7530975,11.72199446,4.190426824,49.34110268,0.272563521,114.60516,0.250021518,50.89586585,0.304393413
SRER_006,2021,I,11.5,373.0530929,16.05578304,23.23481153,54.81298916,0.117161834,204.1311927,0.685883198,220.5986884,0.392050521
SRER_006,2021,N,177.8333333,400.2364157,8.750686316,1.28628554,40.26961203,0.220489439,54.90104328,0.266557433,143.2361381,0.430847203
SRER_043,2021,N,29.79166667,427.9197212,13.95479503,1.023959112,26.36986502,0.317333503,47.59073394,0.230456177,153.1837965,0.373579035
SRER_047,2021,N,3.625,407.3811443,11.6083145,1.905638795,48.79514094,0.27895385,72.73055776,0.290285416,115.8305069,0.299255203
SRER_052,2021,N,35.20238095,423.4566518,12.57097303,1.894442866,36.80277646,0.299419781,72.19983154,0.244894332,222.4069678,0.353902246
TALL_001,2021,N,90,426.7917464,11.84631616,75.53103202,48.25833883,0.458803779,27.65705832,0.445650599,191.0518706,0.310432086
TALL_002,2021,N,99.66666667,437.8193887,11.28472999,66.27865299,58.05560536,0.433574573,42.58494499,0.518881052,208.5883467,0.328257339
TALL_003,2021,I,4.75,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
TALL_003,2021,N,190.1916667,453.9241878,10.62346689,54.05276063,46.02547314,0.640906987,38.78415441,0.288446029,108.8168543,0.209056004
TALL_004,2021,N,77.875,434.480498,8.612426114,21.86832211,45.24434134,0.441813081,38.60209678,0.521552189,162.4954755,0.394793808
TALL_006,2021,N,94,417.653708,9.155573193,22.78330264,54.30802473,0.396606732,46.14518259,0.479254797,150.953396,0.397216527
TALL_007,2021,N,81.6,417.3340432,10.97935073,19.65020133,44.46820916,0.400794266,53.49074571,0.440210641,182.827689,0.341224016
TALL_044,2021,N,82.61666667,456.0313566,9.024476187,45.17472241,51.77897589,0.463846337,93.28397604,0.323761857,86.97468345,0.247121555
TALL_051,2021,N,222.5166667,421.4430417,9.931668097,33.69236669,48.4849304,0.403339367,44.5618262,0.542620331,161.6945146,0.401786338
TALL_054,2021,N,84.525,436.6914564,10.34633164,26.89128988,77.12948228,0.360379998,92.02138898,0.335632168,63.38291795,0.281028745
TEAK_001,2021,N,10,484.1268432,9.747326287,187.7927291,73.21288755,0.402251927,105.3904637,0.317551283,133.9999999,0.14111977
TEAK_002,2021,N,1.5,NA,NA,NA,NA,NA,NA,NA,16.33333333,NA
TEAK_003,2021,N,17.25,450.7148892,14.41055255,96.17646247,29.88509385,0.539869402,43.25192443,0.285276385,111.1818986,0.301381933
TEAK_004,2021,N,42.33333333,459.4369662,10.10833828,136.8996057,63.74437717,0.386574889,94.95758787,0.325955515,111.4447369,0.170255335
TEAK_025,2021,N,72.41666667,483.1358833,9.434046623,174.0003265,68.86651465,0.418520315,103.5000211,0.297374945,101.9805698,0.142968394
TEAK_043,2021,N,10.91666667,NA,NA,NA,NA,NA,NA,NA,16.33333333,NA
TEAK_044,2021,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEAK_044,2021,N,51.125,418.4833813,11.32172841,83.10246787,28.56748607,0.521898701,48.75247974,0.331848839,65.72542358,0.310643138
TEAK_045,2021,N,4,NA,NA,NA,NA,NA,NA,NA,16.33333333,NA
TOOL_001,2021,N,65.54999999,471.2007113,17.03892376,81.96356891,27.09735042,0.660378469,511.2674133,0.312562393,18.37490253,0.379788586
TOOL_002,2021,N,54.01666667,426.9303359,12.88430231,54.66745811,34.98656721,0.43649071,301.4831999,0.437654633,17.27261557,0.8138165
TOOL_003,2021,N,80.39166666,417.4422084,8.889697768,36.53210291,19.98794438,0.378685679,107.0839576,0.394500664,16.59051603,0.619616312
TOOL_004,2021,N,106.4,465.9463053,14.53067368,66.88016551,30.07935669,0.578335285,417.9269153,0.295553113,16.76753554,0.349655873
TOOL_005,2021,N,73.01666666,486.0673357,21.88381049,111.9799522,23.89184585,0.86491672,681.5911408,0.313625905,20.51081167,0.324244162
TOOL_006,2021,N,114.2916667,432.3933276,15.4362834,65.37182484,35.49314878,0.556876245,404.7358208,0.408258923,15.54977747,0.844846186
TOOL_041,2021,N,151.8,430.8164696,10.39325013,51.84492838,39.28890559,0.31467337,203.5553378,0.429213254,25.13078866,0.633164805
TOOL_042,2021,N,100.6,472.7174437,16.505234,79.95893607,29.58862897,0.660688257,500.6625544,0.29875916,17.99772646,0.350462481
TOOL_043,2021,N,108.5833333,486.954069,20.10784878,100.0917527,23.45274573,0.824181072,615.4869485,0.27818067,19.0535669,0.269154044
UNDE_001,2021,N,123.0416667,441.5163255,10.99396836,33.88013423,29.1462826,0.413334584,106.7101043,0.311253516,51.61819561,0.215572928
UNDE_002,2021,N,109.8166667,452.607636,11.90194969,51.42745345,15.98020995,0.510691918,103.5015377,0.403196709,40.08196255,0.370510093
UNDE_003,2021,N,108.6333333,411.9741019,10.48562071,19.00501847,46.67856498,0.391911046,51.2156892,0.347670808,81.31108387,0.43374185
UNDE_006,2021,I,7.583333333,450.0000002,10.37846153,39.73877111,52.85200208,0.604042604,64.15120879,0.274020061,39.10293889,0.39
UNDE_006,2021,N,96.95833333,456.3875275,10.02755924,31.2396195,30.85800209,0.541024438,60.0302284,0.244549301,39.836143,0.184788585
UNDE_008,2021,I,0.5,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
UNDE_008,2021,N,78.91666667,421.3630058,8.156573325,25.28780362,21.33279744,0.588571787,37.91874486,0.241983132,55.64549648,0.432956667
UNDE_010,2021,I,60,NA,NA,NA,66,NA,NA,NA,NA,NA
UNDE_010,2021,N,134.375,406.8417043,9.082571401,11.55923621,14.01591689,0.357475472,44.56338833,0.372088615,47.61615783,0.614100929
UNDE_037,2021,N,86.3,452.9466799,9.672632916,32.29400031,30.80609977,0.695674635,50.29198264,0.223093338,32.41184928,0.193246096
UNDE_038,2021,N,70.375,436.7284664,11.00782675,31.43220551,40.56126765,0.426340745,54.28674216,0.32364129,53.50130751,0.342921496
UNDE_043,2021,I,2.5,400.1643782,9.306331398,1.593333334,58.00000006,0.152333333,131.6441069,0.348965296,38.76004801,0.225471698
UNDE_043,2021,N,108.0916667,427.5751958,11.27248406,30.63470851,39.29790195,0.717776241,37.17583651,0.347134062,49.16174235,0.435876071
WOOD_001,2021,I,8.1,381.3720417,15.44134434,5.087189455,53.93121694,0.357221928,92.0835766,0.330390089,35.52024946,0.190557146
WOOD_001,2021,N,25,406.3091021,14.14652838,7.427530887,38.70371607,0.28066709,125.5621695,0.399122716,171.4271439,0.205935153
WOOD_001,2021,NI,27.83333334,405.4836195,12.48744447,20.7597638,54.46354911,0.196441596,236.0799321,0.556559525,35.28550652,0.174858422
WOOD_002,2021,I,5,376.5465547,10.14876835,4.560003839,49.44047188,0.339613898,69.22925135,0.334430044,20.85971854,0.219128451
WOOD_002,2021,N,22.11666667,396.9389617,10.0745382,19.44681182,47.90833153,0.303101607,68.18586622,0.482618868,108.8014609,0.289455095
WOOD_002,2021,NI,35.83333333,398.9554364,13.52376613,18.97597516,56.55924697,0.205155603,207.0838835,0.568442047,43.03775492,0.197288507
WOOD_003,2021,I,9.2,431.4822609,19.26714881,19.16100322,67.29948243,0.466830502,101.4156473,0.295650977,70.32490427,0.118468931
WOOD_003,2021,N,20.25,423.1464983,14.59687554,34.02776004,138.0447279,0.238647385,77.32708187,0.419636295,102.5563825,0.367522563
WOOD_003,2021,NI,17.66666667,423.4002696,9.643251514,25.65538576,48.7118898,0.172525937,315.659816,0.523947848,14.00939969,0.113298876
WOOD_004,2021,I,1.5,368.0604461,15.2,0.45462063,70,0.295182324,64,0.294068165,21.68029172,0.286555993
WOOD_004,2021,N,31,397.6194054,13.27595682,11.21664325,41.91434149,0.284440337,112.7627479,0.475849695,177.3478822,0.257432186
WOOD_004,2021,NI,17.33333333,403.4930621,12.80343711,20.21585538,55.10256412,0.19909865,227.2385287,0.560182714,37.64930293,0.181697748
WOOD_005,2021,I,17.5,427.0204432,21.66315015,16.89723428,74.83986275,0.475374521,129.3679056,0.294563252,85.77502194,0.09213879
WOOD_005,2021,N,15.33333333,426.3758559,8.851856657,13.4906881,57.17684065,0.297410529,71.87805529,0.345558489,45.87212107,0.29094872
WOOD_005,2021,NI,29,396.2962765,14.0384434,18.47301915,57.85574714,0.21093853,191.1283539,0.573106079,46.71481075,0.209409154
WOOD_024,2021,I,18.6,392.973778,16.45600206,14.30651898,77.20430108,0.266319834,85.36778224,0.404973798,88.92488214,0.241490972
WOOD_024,2021,N,87.5,370.0965056,5.819972715,3.105576607,53.43873647,0.216109174,73.59728701,0.377961856,73.00479489,0.35998345
WOOD_024,2021,NI,71.25,425.1728292,9.361865125,26.13972751,48.14285716,0.170159873,323.5329443,0.520721456,11.9044768,0.107208566
WOOD_042,2021,I,26.9,405.9533417,12.43501356,12.99355706,76.82032217,0.232147251,94.22302148,0.413574939,79.18787658,0.293694098
WOOD_042,2021,N,49.325,393.640719,6.898017039,14.92559259,65.88704354,0.192171994,114.696159,0.373856545,54.20839551,0.579069978
WOOD_042,2021,NI,10.33333333,409.6252432,11.57455282,24.01079365,38.05034213,0.243646374,250.5524497,0.400386164,18.55520644,0.096676218
WOOD_043,2021,I,6.083333333,424.4102451,20.27123779,16.09931261,76.30384869,0.4251866,115.9677501,0.302079079,83.14677508,0.137664486
WOOD_043,2021,N,6.75,436.8551621,11.53070234,42.27774852,155.1727013,0.236978742,77.33430961,0.43889739,98.13206964,0.341038474
WOOD_043,2021,NI,37.66666667,421.4316304,9.955764715,25.11746639,49.34386854,0.175153733,306.9157664,0.527531142,16.34716803,0.120062894
WOOD_044,2021,I,8,425.4176158,22.3513554,17.02675023,76.60238099,0.477524281,132.083082,0.282248038,85.56251528,0.082515336
WOOD_044,2021,N,47.58333333,428.9144232,13.53852866,31.88415662,125.3962576,0.248240988,95.02412472,0.463044096,123.0477909,0.328169242
WOOD_044,2021,NI,22.66666667,421.3851189,10.0815537,25.39089037,49.92538517,0.178073261,301.4067658,0.527390446,17.06678762,0.12404057
WREF_001,2021,N,157.4166667,483.6586363,5.470027707,184.7924918,33.87472585,0.486305077,65.37828325,0.23857713,41.08666002,0.20418901
WREF_003,2021,N,22.5,490.6498146,4.189459583,242.3166802,17.60784018,0.599914529,43.96819791,0.234224932,51.21472999,0.142205798
WREF_004,2021,N,121.2916667,453.435517,7.066388001,50.39106628,38.0098954,0.648728011,31.08200621,0.16514305,27.18937017,0.332002726
WREF_005,2021,N,60.93333333,460.9960959,9.313875498,45.10616325,87.1906639,0.288769146,58.44738504,0.239547047,29.00857452,0.376855793
WREF_007,2021,N,63.25833333,460.287286,8.240692992,44.36170822,87.66137733,0.242219908,63.21813825,0.239479109,17.95402215,0.42390533
WREF_008,2021,N,81.58333333,478.7964177,6.940173169,64.41041961,20.42438312,0.903282639,36.54937174,0.274664367,71.00806916,0.215537347
WREF_070,2021,N,51.46666667,449.1716113,8.821337887,102.8738043,43.19369965,0.394344011,54.2975885,0.259561605,43.5258247,0.182257517
WREF_071,2021,N,42.75,432.9851451,11.37918431,53.48811466,51.2949417,0.362251681,70.40360892,0.299936494,55.49123802,0.248353098
WREF_072,2021,N,55.51666667,426.0494809,9.465667435,41.83844834,34.72161653,0.450759454,57.19487196,0.374586752,46.4065308,0.238593706
YELL_002,2021,I,0.5,439.999809,10.01238703,43.94554542,112.3721891,0.389067388,26.6097232,0.19668245,21.62605493,0.19205767
YELL_002,2021,N,120.4,396.220978,8.5099546,13.95531455,68.60035341,0.325541512,39.65500275,0.514323602,146.4204057,0.423904179
YELL_002,2021,NI,1,418.8256983,15.51173789,46.89030773,61.78888887,0.261404736,167.6708451,0.507653943,26.81870371,0.196217281
YELL_003,2021,I,0.5,439.999809,10.01238703,43.94554542,112.3721891,0.389067388,26.6097232,0.19668245,21.62605493,0.19205767
YELL_003,2021,N,47.08333333,435.6877816,12.01527828,25.24301867,43.45441158,0.355931016,89.68726769,0.372825496,94.74165979,0.244354794
YELL_003,2021,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
YELL_005,2021,I,0.5,439.999809,10.01238703,43.94554542,112.3721891,0.389067388,26.6097232,0.19668245,21.62605493,0.19205767
YELL_005,2021,N,38.49166667,435.9947497,12.09974255,28.35567791,53.25385657,0.403181495,62.60831526,0.384737569,98.13072046,0.280023939
YELL_005,2021,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
YELL_009,2021,I,0.5,409.8404484,9.966626997,24.63096584,27.82063504,0.161088535,348.8487314,0.326589163,10.38428572,0.155576899
YELL_009,2021,N,64.96666666,473.8824423,6.968125519,61.33068225,32.70760802,0.822077793,34.06984273,0.310847596,68.73066026,0.367023235
YELL_009,2021,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
YELL_012,2021,N,132.9166667,490.2205939,8.11980179,89.8035045,25.897034,0.778611585,35.674525,0.325332141,62.58961275,0.233665316
YELL_016,2021,N,26.29166667,416.6379427,14.94967868,19.22572581,75.65155208,0.311787044,77.6871456,0.31859112,119.1121634,0.229914277
YELL_016,2021,NI,1,418.8256983,15.51173789,46.89030773,61.78888887,0.261404736,167.6708451,0.507653943,26.81870371,0.196217281
YELL_046,2021,I,2.25,399.0063705,12.00496081,16.76617834,48.36189867,0.251252421,196.3859006,0.409813241,50.20721245,0.208243471
YELL_046,2021,N,55.81666667,416.1896855,10.24531371,40.67519646,47.38611628,0.425204515,113.5418162,0.322133148,54.27914602,0.176531185
YELL_046,2021,NI,1.625,404.5924904,16.17161587,36.81454564,61.70341879,0.25133786,152.4044235,0.540028566,39.70148949,0.216299497
YELL_048,2021,N,21.16666667,434.0670958,11.18019429,39.57395314,38.26900068,0.453172167,82.94619507,0.398937285,120.1623345,0.366222798
YELL_051,2021,I,0.5,409.8404484,9.966626997,24.63096584,27.82063504,0.161088535,348.8487314,0.326589163,10.38428572,0.155576899
YELL_051,2021,N,140.7333333,483.4027517,8.148377752,58.26878201,17.44154707,0.86766186,46.31093234,0.312468297,81.87489964,0.187144497
YELL_051,2021,NI,1.5,420.9414086,13.4617803,39.97344765,57.24021163,0.230989782,219.6248781,0.51200978,21.84729474,0.166547709
BLAN_001,2020,I,25.825,501.1654149,11.30145055,24.81753517,45.46319369,0.741401695,108.9884534,0.121794352,24.51677361,0.144180604
BLAN_001,2020,N,41.65,402.3404038,15.06186975,10.28479561,48.45281728,0.449096165,50.99669326,0.517824201,693.208117,0.274182593
BLAN_003,2020,I,90.74166666,440.5192565,9.617789843,76.91127224,48.87990709,0.23364938,296.3716964,0.394542253,42.05023426,0.125067336
BLAN_003,2020,N,14.41666667,411.2994065,12.62419221,14.29449579,41.84721658,0.349823565,64.3427332,0.415814549,96.54968263,0.313011795
BLAN_004,2020,I,92.225,445.9514349,9.411765106,33.23531206,47.91233609,0.348457917,235.3158256,0.380289938,53.09023776,0.15554029
BLAN_004,2020,N,52.6,404.9745721,10.65278871,13.28293359,56.29138401,0.353480679,78.34234362,0.401816614,67.61349673,0.308842891
BLAN_005,2020,I,51.68333334,439.7637999,11.70929151,27.85624729,47.3230941,0.597201736,95.23299595,0.380700008,134.6951607,0.233498644
BLAN_005,2020,N,28.91666667,422.9902417,17.57701748,17.45423504,39.9897195,0.436500603,55.82182859,0.593900341,929.2897841,0.288937543
BLAN_006,2020,I,58.58333333,433.7219758,8.708000324,37.67499167,45.45687635,0.485998401,271.6391601,0.389429104,41.78834811,0.159020087
BLAN_006,2020,N,90.475,439.0735221,12.75461065,36.63605543,108.9304888,0.256284213,83.54503123,0.429031833,118.765246,0.313674995
BLAN_006,2020,NI,1.25,NA,3.1,NA,NA,NA,NA,0.28,NA,NA
BLAN_007,2020,I,3.566666667,431.1011008,14.13605636,15.31267811,30.37814182,0.267592668,256.4841861,0.238595978,31.85432676,0.241695225
BLAN_007,2020,N,39.30833333,426.2002258,20.58599507,17.49097753,53.99326138,0.581821693,28.96746689,0.65342187,1362.574256,0.207566973
BLAN_031,2020,I,70.25,432.7978587,8.605679982,41.83330095,49.50567923,0.199390774,305.0192576,0.416488089,43.11735228,0.13901256
BLAN_031,2020,N,20.08333333,346.5226303,5.663994142,0.300079373,21.026745,0.127447444,119.0987986,0.246808941,11.59889681,0.706269675
BLAN_032,2020,I,87,439.88958,27.61606908,64.49287603,40.60110172,0.303453382,169.1525099,0.441041629,375.9469162,0.228880022
BLAN_032,2020,N,54.83333333,387.1972947,11.27100343,4.095623548,36.55227515,0.416313708,74.34200268,0.258498733,30.68371358,0.182537399
BLAN_032,2020,NI,5,405.3083519,17.52230649,48.90489106,57.68222217,0.251389133,175.2546802,0.523615436,29.22548149,0.179135742
BLAN_033,2020,I,22.66666667,317.5000003,16.49999999,26.56678989,80,1.755349205,22.66700002,0.324274603,53.93331985,0.079
BONA_001,2020,N,24.08333333,475.2163186,18.6719253,412.6716256,22.72324696,0.364862904,64.30688113,0.297317229,76.62020083,0.318390807
BONA_002,2020,N,29.5,489.5515813,19.08264311,53.49707063,12.36097495,0.484001981,62.00863874,0.234834278,29.76102766,0.230149934
BONA_004,2020,N,85.75,347.1112097,13.4722501,35.57754815,52.14431895,0.253118753,82.33968155,0.754047214,20.26816348,2.103197361
BONA_006,2020,N,31.08333333,489.1848208,11.00258913,59.1419327,40.47189094,0.405361332,284.7692419,0.202978746,15.61232163,0.197098931
BONA_009,2020,N,83.85000001,440.5443696,13.14199162,64.19599572,30.7839641,0.32271443,240.236935,0.31449506,30.27419466,0.425228892
BONA_013,2020,N,55.33333333,467.8382677,11.56901497,64.85484746,23.2020628,0.396123701,113.75083,0.224284142,27.69274315,0.19509201
BONA_070,2020,N,49.08333333,481.6587927,17.18084486,61.36943607,24.73592048,0.515418222,273.4228489,0.276062565,23.11146982,0.375449224
BONA_071,2020,N,64.5,430.0660668,16.51770573,50.66494851,32.26815521,0.415067595,148.6448247,0.454432454,39.51798763,0.93402628
BONA_080,2020,N,60.18333333,466.0131485,18.63583969,89.04831823,35.63858403,0.611084244,480.0686283,0.371437712,19.40053867,0.696220908
CPER_002,2020,N,19.44166667,397.7892484,11.70521751,27.29260409,131.9715307,0.154610025,77.63728626,0.415189319,57.35167216,0.426379208
CPER_006,2020,N,52.63333334,429.0706285,12.63236822,29.23406372,116.5539435,0.176844155,71.0168093,0.386422865,58.94072499,0.445694789
CPER_045,2020,N,43.33333334,413.7971334,11.91237113,34.27527407,158.9737318,0.149604911,61.47264901,0.389964694,61.12871162,0.434311532
CPER_046,2020,N,23.2,384.4061767,10.73392319,31.5476221,152.9164712,0.17627809,52.74205704,0.409681196,71.62327831,0.314837105
CPER_047,2020,I,0.5,416.2256623,7.006735799,59.40364732,41.17647062,0.456899162,31.204343,0.425,58.25473782,0.127695337
CPER_047,2020,N,46.5,364.597421,10.24320558,39.27796953,219.7204002,0.125984334,50.01418146,0.418979362,71.36866003,0.328580056
HARV_001,2020,N,18.54166667,418.3002149,9.829638637,108.0969078,51.58627144,0.380470571,66.02883944,0.420572266,93.17584533,0.405412216
HARV_002,2020,N,54.91666667,428.8000084,10.59307005,42.46912596,31.51878498,0.311451714,96.43463299,0.363218776,84.74053355,0.277859952
HARV_004,2020,N,76.54166666,421.4807062,10.53663812,35.79740667,44.74215538,0.422555637,49.19207362,0.438879304,90.43632116,0.384651184
HARV_005,2020,N,101.1416667,420.958275,11.56369199,36.95255371,52.30868842,0.404870952,59.65013123,0.359727671,69.33790378,0.302578026
HARV_013,2020,N,60.33333333,435.8254805,8.673306844,25.41646728,64.83387362,0.344923831,53.14599364,0.341588655,51.82329924,0.410937902
HARV_013,2020,NI,2,407.3703003,15.67776217,30.02657701,40.19493179,0.216138889,146.9605041,0.278645086,9.666666663,0.228042328
HARV_021,2020,N,50.79166667,432.4120129,7.987841178,38.19704311,58.60869709,0.273326981,92.1732633,0.351957247,55.61716953,0.370587476
HARV_033,2020,N,18,408.4246548,10.59314287,104.658176,50.45281725,0.478805441,38.95827781,0.390358975,95.81751143,0.368084034
HARV_034,2020,N,22.58333333,429.7005257,6.515296447,32.08954112,13.91523542,0.488538689,36.06426376,0.330699656,71.53857021,0.193649354
HARV_035,2020,N,5.5,421.1899386,10.66044758,107.1925949,37.62312333,0.414771398,73.0227994,0.352214447,81.08988622,0.26985747
KONZ_001,2020,N,84.76666667,432.4370461,13.53263645,40.94222077,146.3236578,0.243363524,65.92219364,0.443827006,118.9519799,0.35178227
KONZ_002,2020,N,65.5,412.8286002,11.85191017,25.70935362,104.1301212,0.279395301,64.78588826,0.453752966,157.3475491,0.319136505
KONZ_003,2020,N,116.3416667,424.040383,11.75790345,27.84344482,78.87109532,0.35059588,64.86940703,0.330611466,76.14835451,0.231876742
KONZ_003,2020,NI,3,390.3558032,14.93378259,20.47344517,30.46171146,0.321034722,149.9429036,0.205669882,25.62434785,0.13941273
KONZ_004,2020,N,61.94166667,399.2926129,10.25857127,17.43004839,73.30119854,0.317285058,72.87567257,0.493583098,114.6406923,0.236827122
KONZ_005,2020,N,92.49166666,389.5368137,13.33822293,15.45575042,70.1762382,0.289801097,75.82444773,0.358205966,95.94158145,0.244495895
KONZ_005,2020,NI,3,385.0082321,15.077975,20.6399817,22.07052667,0.36,134.9999998,0.209855286,29.08552838,0.08
KONZ_024,2020,N,117.3666667,416.2901669,10.35730236,36.17481717,77.67992768,0.343607321,62.09144012,0.452536418,110.506775,0.288339062
KONZ_042,2020,N,109.1916667,405.8881899,13.93739606,20.92229394,95.0957435,0.300452426,63.89047268,0.38832069,105.0121556,0.287774234
KONZ_043,2020,I,1,395.7017519,8.044205302,32.9916044,100,0.208113008,54.78892975,0.391862314,24.6266766,0.317048328
KONZ_043,2020,N,93.91666667,410.3520259,10.81166455,24.43762013,83.51450335,0.316050806,67.63199952,0.459329206,129.6001895,0.255225808
KONZ_043,2020,NI,1,406.6952232,16.53775304,34.94435458,63.68103988,0.185460199,202.4839964,0.359499645,19.57422261,0.302112215
KONZ_045,2020,I,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
KONZ_045,2020,N,105.225,410.3006783,12.65402933,23.17682581,83.80679873,0.333483379,69.01590305,0.415028423,130.0416859,0.250849225
NIWO_001,2020,N,23.41666667,399.9384376,10.17647041,31.75000002,13.17697799,0.290191255,34.55012294,0.612518711,60.67954664,1.556752882
NIWO_002,2020,N,21.25,486.1130071,8.876709829,94.23356682,23.32136744,0.67725895,41.63195379,0.352558649,57.18893892,0.222912035
NIWO_003,2020,N,41.05833333,371.5237418,6.403576021,10.78464879,25.97099753,0.202485105,42.77785109,0.58304102,37.36748411,1.329704104
NIWO_004,2020,N,58.5,458.3883179,6.884716426,59.28386936,22.14887689,0.327885049,48.63669568,0.424858957,56.72732781,0.440140992
NIWO_004,2020,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
NIWO_005,2020,N,64.70833333,459.2186611,6.852038681,61.31468764,16.20071214,0.207642333,58.46015054,0.45382559,60.64108947,0.337107809
NIWO_005,2020,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
NIWO_006,2020,N,41.08333333,375.4445511,10.11871542,13.82342722,35.19754159,0.206469024,111.1581572,0.521193987,35.87059034,0.655620679
NIWO_040,2020,N,70.4,470.7535758,12.30670736,69.57438709,11.49307108,0.423955719,54.61661913,0.374346724,59.75861177,0.312052163
NIWO_041,2020,N,150.8166667,468.605231,19.06410242,64.90151131,15.7488194,0.70522207,57.75635971,0.240343542,49.80392815,0.282279831
NIWO_041,2020,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
NIWO_042,2020,N,52.54166667,391.3548629,8.670642899,11.71353738,48.24646257,0.331730025,73.66799681,0.387699474,33.0827107,0.655123976
NOGP_001,2020,I,20.5,NA,NA,NA,62,NA,NA,0.296666667,NA,NA
NOGP_001,2020,N,71.5,379.6538009,13.21217148,17.86419609,100.2155321,0.214587055,98.30024761,0.405603099,79.5218849,0.312041343
NOGP_001,2020,NI,21.41666667,417.6791094,10.55146167,24.09211153,50.54851462,0.180162706,290.2482987,0.534361437,20.80330451,0.132956124
NOGP_002,2020,I,7.75,418.5473406,21.28202759,13.87660969,65.58986178,0.471186112,147.6049916,0.294461257,86.17516321,0.058604553
NOGP_002,2020,N,20.16666667,398.2685822,14.91288309,7.758217516,42.38826231,0.241323508,105.444366,0.441779535,111.2307945,0.214478285
NOGP_002,2020,NI,44.91666667,384.2132197,15.86403112,14.94774893,61.29183969,0.224833938,141.6037917,0.595275657,60.54420706,0.247941064
NOGP_003,2020,I,10.5,384.8816583,19.15454712,1.067802948,32.88571427,0.280024188,190.0857142,0.504155887,136.0412658,0.118593713
NOGP_003,2020,N,53.23333333,383.1328791,7.624290771,10.97614263,58.49429135,0.225443371,92.39483553,0.484640968,56.52819959,0.389421806
NOGP_003,2020,NI,61,389.1006092,15.32999184,17.85689348,59.60148322,0.220080976,162.5760157,0.584460432,53.98475742,0.229246495
NOGP_005,2020,I,1.333333333,NA,NA,NA,62,NA,NA,0.296666667,NA,NA
NOGP_005,2020,N,12.16666667,402.2760434,10.91883509,18.60993865,50.05210583,0.280204913,76.03512961,0.430796997,84.01342464,0.283630156
NOGP_005,2020,NI,63.83333333,393.6723084,14.40095385,17.78303117,58.23591944,0.212489718,183.5007465,0.577752657,49.19114262,0.215137786
NOGP_006,2020,I,0.5,404.5999996,17.04213636,20.77073821,84.50000001,0.252850672,95.33941395,0.454366466,120.305691,0.220460629
NOGP_006,2020,N,12.53333333,393.8473839,12.34846338,12.09013398,70.00735954,0.286599743,84.07693945,0.368323115,73.37815159,0.2191845
NOGP_006,2020,NI,56.25,418.9886933,10.43899676,24.68054982,50.5847337,0.180717523,291.79169,0.531796128,19.78361403,0.131533463
NOGP_012,2020,I,1,377.1616247,10.02528598,0.96443721,43.03569277,0.3849,68.7381409,0.490096133,47.42017311,0.27502617
NOGP_012,2020,N,17.20833333,395.0124604,12.32929045,18.99989922,61.71914826,0.272826068,69.65126286,0.399945127,84.18904993,0.321369719
NOGP_012,2020,NI,59.5,400.0622052,13.38938946,19.54728779,56.18320663,0.203980841,211.8740359,0.566099579,41.59434479,0.193160774
NOGP_061,2020,N,45,439.4392896,10.5718217,33.54971935,132.7233848,0.255410791,71.18955996,0.423071652,78.0646936,0.384638226
NOGP_061,2020,NI,50,417.3440244,10.60465501,24.00055146,50.65608467,0.180609987,288.7599609,0.534971355,21.20121957,0.134107437
NOGP_062,2020,I,6,351.89766,7.566666668,0.169795672,46.66666665,0.291727441,88,0.288022722,8.975666627,0.175518664
NOGP_062,2020,N,51,395.1485741,13.73781148,28.63296477,102.8549529,0.274810591,58.30109018,0.441085858,124.5182294,0.32781077
NOGP_062,2020,NI,42.26666667,418.9492998,10.34982427,24.43918377,50.14075411,0.178467219,295.8900679,0.532049451,19.29494739,0.128591896
NOGP_064,2020,I,1,404.5999996,17.04213636,20.77073821,84.50000001,0.252850672,95.33941395,0.454366466,120.305691,0.220460629
NOGP_064,2020,N,34.88333333,386.1140587,9.558970603,31.32715548,151.7963086,0.214579031,52.33654768,0.444326068,99.23924972,0.312848914
